kode_bps,kode_dagri,nama_bps,nama_dagri
1211111,12.06.14,DOLAT RAYAT,DOLAT RAYAT
1211120,12.06.05,MEREK,MEREK
1211130,12.06.03,BARUSJAHE,BARUSJAHE
1212070,12.07.07,BIRU-BIRU,SIBIRU-BIRU
1212060,12.07.06,NAMO RAMBE,NAMORAMBE
1212010,12.07.01,GUNUNG MERIAH,GUNUNG MERIAH
1212030,12.07.03,SIBOLANGIT,SIBOLANGIT
1212040,12.07.04,KUTALIMBARU,KUTALIMBARU
1212050,12.07.05,PANCUR BATU,PANCUR BATU
1212090,12.07.09,BANGUN PURBA,BANGUN PURBA
1212190,12.07.19,GALANG,GALANG
1212200,12.07.02,TANJUNG MORAWA,TANJUNG MORAWA
1212210,12.07.21,PATUMBAK,PATUMBAK
1212220,12.07.22,DELI TUA,DELI TUA
1212230,12.07.23,SUNGGAL,SUNGGAL
1212240,12.07.24,HAMPARAN PERAK,HAMPARAN PERAK
1212250,12.07.25,LABUHAN DELI,LABUHAN DELI
1212260,12.07.26,PERCUT SEI TUAN,PERCUT SEI TUAN
1212270,12.07.27,BATANG KUIS,BATANG KUIS
1212280,12.07.32,PANTAI LABU,PANTAI LABU
1212290,12.07.33,BERINGIN,BERINGIN
1212300,12.07.28,LUBUK PAKAM,LUBUK PAKAM
1212310,12.07.31,PAGAR MERBAU,PAGAR MERBAU
1212020,12.07.20,SINEMBAH TANJUNG MUDA HULU,STM HULU
1212080,12.07.08,SINEMBAH TANJUNG MUDA HILIR,STM HILIR
1213010,12.05.01,BOHOROK,BAHOROK
1213030,12.05.04,SEI BINGAI,SEI BINGEI
1213180,12.05.18,BRANDAN BARAT,BERANDAN BARAT
1213011,12.05.21,SIRAPIT,SIRAPIT
1213020,12.05.02,SALAPIAN,SALAPIAN
1213021,12.05.22,KUTAMBARU,KUTAMBARU
1213040,12.05.03,KUALA,KUALA
1213050,12.05.06,SELESAI,SELESAI
1213060,12.05.05,BINJAI,BINJAI
1213070,12.05.07,STABAT,STABAT
1213080,12.05.08,WAMPU,WAMPU
1213090,12.05.19,BATANG SERANGAN,BATANG SERANGAN
1213100,12.05.20,SAWIT SEBERANG,SAWIT SEBERANG
1213110,12.05.12,PADANG TUALANG,PADANG TUALANG
1213120,12.05.10,HINAI,HINAI
1213130,12.05.09,SECANGGANG,SECANGGANG
1213140,12.05.11,TANJUNG PURA,TANJUNG PURA
1213150,12.05.13,GEBANG,GEBANG
1213160,12.05.14,BABALAN,BABALAN
1213170,12.05.17,SEI LEPAN,SEI LEPAN
1213190,12.05.16,BESITANG,BESITANG
1213200,12.05.15,PANGKALAN SUSU,PANGKALAN SUSU
1213201,12.05.23,PEMATANG JAYA,PEMATANG JAYA
1214082,12.14.21,OOU,O'O'U
1214051,12.14.25,SIDUAORI,SIDUA'ORI
1214065,12.14.34,ULUIDANOTAE,ULU IDANOTAE
1214080,12.14.08,LOLOWA'U,LOLOWAU
1214084,12.14.23,HILISALAWAAHE,HILISALAWA'AHE
1214010,12.14.04,HIBALA,HIBALA
1214011,12.14.31,TANAH MASA,TANAH MASA
1214020,12.14.05,PULAU-PULAU BATU,PULAU-PULAU BATU
1214021,12.14.16,PULAU-PULAU BATU TIMUR,PULAU-PULAU BATU TIMUR
1214022,12.14.28,SIMUK,SIMUK
1214023,12.14.29,PULAU-PULAU BATU BARAT,PULAU-PULAU BATU BARAT
1214024,12.14.30,PULAU-PULAU BATU UTARA,PULAU-PULAU BATU UTARA
1214030,12.14.06,TELUK DALAM,TELUK DALAM
1214031,12.14.18,FANAYAMA,FANAYAMA
1214032,12.14.12,TOMA,TOMA
1214033,12.14.10,MANIAMOLO,MANIAMOLO
1214034,12.14.13,MAZINO,MAZINO
1214035,12.14.32,LUAHAGUNDRE MANIAMOLO,LUAHAGUNDRE MANIAMOLO
1214036,12.14.33,ONOLALU,ONOLALU
1214040,12.14.07,AMANDRAYA,AMANDRAYA
1214041,12.14.15,ARAMO,ARAMO
1214042,12.14.24,ULUSUSUA,ULUSUSUA
1214050,12.14.03,LAHUSA,LAHUSA
1214052,12.14.26,SOMAMBAWA,SOMAMBAWA
1214060,12.14.02,GOMO,GOMO
1214061,12.14.09,SUSUA,SUSUA
1214062,12.14.17,MAZO,MAZO
1214063,12.14.14,UMBUNASI,UMBUNASI
1214064,12.14.35,IDANOTAE,IDANOTAE
1214066,12.14.27,BORONADU,BORONADU
1214070,12.14.01,LOLOMATUA,LOLOMATUA
1214071,12.14.19,ULUNOYO,ULUNOYO
1214072,12.14.20,HURUNA,HURUNA
1214081,12.14.11,HILIMEGAI,HILIMEGAI
1214083,12.14.22,ONOHAZUMBA,ONOHAZUMBA
1215030,12.16.07,SIJAMA POLANG,SIJAMAPOLANG
1215070,12.16.03,BAKTI RAJA,BAKTIRAJA
1215100,12.16.10,TARA BINTANG,TARABINTANG
1215010,12.16.09,PAKKAT,PAKKAT
1215020,12.16.08,ONAN GANJANG,ONAN GANJANG
1215040,12.16.06,DOLOK SANGGUL,DOLOK SANGGUL
1215050,12.16.05,LINTONG NIHUTA,LINTONG NIHUTA
1215060,12.16.04,PARANGINAN,PARANGINAN
1215080,12.16.02,POLLUNG,POLLUNG
1215090,12.16.01,PARLILITAN,PARLILITAN
1216011,12.15.01,SITELLU TALI URANG JEHE,SITELU TALI URANG JEHE
1216013,12.15.04,SITELLU TALI URANG JULU,SITELU TALI URANG JULU
1216014,12.15.05,PERGETTENG-GETTENG SENGKUT,PERGETTENG GETTENG SENGKUT
1216010,12.15.03,SALAK,SALAK
1216012,12.15.06,PAGINDAR,PAGINDAR
1216020,12.15.02,KERAJAAN,KERAJAAN
1216021,12.15.07,TINADA,TINADA
1216022,12.15.08,SIEMPAT RUBE,SIEMPAT RUBE
1217010,12.17.06,SIANJUR MULA MULA,SIANJAR MULA MULA
1217020,12.17.05,HARIAN,HARIAN
1217030,12.17.09,SITIO-TIO,SITIO-TIO
1217040,12.17.02,ONAN RUNGGU,ONAN RUNGGU
1217050,12.17.03,NAINGGOLAN,NAINGGOLAN
1217060,12.17.04,PALIPI,PALIPI
1217070,12.17.07,RONGGUR NIHUTA,RONGGUR NIHUTA
1217080,12.17.08,PANGURURAN,PANGURURAN
1217090,12.17.01,SIMANINDO,SIMANINDO
1218021,12.18.12,SERBAJADI,SERBA JADI
1218050,12.18.13,TEBINGTINGGI,TEBING TINGGI
1218060,12.18.06,BANDAR KHALIPAH,BANDAR KHALIFAH
1218010,12.18.10,KOTARIH,KOTARIH
1218011,12.18.11,SILINDA,SILINDA
1218012,12.18.17,BINTANG BAYU,BINTANG BAYU
1218020,12.18.09,DOLOK MASIHUL,DOLOK MASIHUL
1218030,12.18.08,SIPISPIS,SIPISPIS
1218040,12.18.07,DOLOK MERAWAN,DOLOK MERAWAN
1218051,12.18.16,TEBING SYAHBANDAR,TEBING SYAHBANDAR
1218070,12.18.05,TANJUNG BERINGIN,TANJUNG BERINGIN
1218080,12.18.04,SEI RAMPAH,SEI RAMPAH
1218081,12.18.15,SEI BAMBAN,SEI BAMBAN
1218090,12.18.03,TELUK MENGKUDU,TELUK MENGKUDU
1218100,12.18.02,PERBAUNGAN,PERBAUNGAN
1218101,12.18.14,PEGAJAHAN,PEGAJAHAN
1218110,12.18.01,PANTAI CERMIN,PANTAI CERMIN
1219040,12.19.04,LIMAPULUH,LIMA PULUH
1219010,12.19.07,SEI BALAI,SEI BALAI
1219020,12.19.06,TANJUNG TIRAM,TANJUNG TIRAM
1219030,12.19.05,TALAWI,TALAWI
1219050,12.19.03,AIR PUTIH,AIR PUTIH
1219060,12.19.02,SEI SUKA,SEI SUKA
1219070,12.19.01,MEDANG DERAS,MEDANG DERAS
1219021,12.19.06,NIBUNG HANGUS,TANJUNG TIRAM
1219031,12.19.05,DATUK TANAH DATAR,TALAWI
1219041,12.19.04,LIMA PULUH PESISIR,LIMA PULUH
1219042,12.19.04,DATUK LIMA PULUH,LIMA PULUH
1219061,12.19.02,LAUT TADOR,SEI SUKA
1220010,12.20.07,BATANG ONANG,BATANG ONANG
1220020,12.20.05,PADANG BOLAK JULU,PADANG BOLAK JULU
1220030,12.20.06,PORTIBI,PORTIBI
1220040,12.20.04,PADANG BOLAK,PADANG BOLAK
1220041,12.20.10,PADANG BOLAK TENGGARA,PADANG BOLAK TENGGARA
1220050,12.20.08,SIMANGAMBAT,SIMANGAMBAT
1220051,12.20.12,UJUNG BATU,UJUNG BATU
1220060,12.20.03,HALONGONAN,HALONGONAN
1220061,12.20.11,HALONGONAN TIMUR,HALONGONAN TIMUR
1220070,12.20.02,DOLOK,DOLOK
1220080,12.20.01,DOLOK SIGOMPULON,DOLOK SIGOMPULON
1220090,12.20.09,HULU SIHAPAS,HULU SIHAPAS
1221010,12.21.01,SOSOPAN,SOSOPAN
1221020,12.21.06,ULU BARUMUN,ULU BARUMUN
1221030,12.21.07,BARUMUN,BARUMUN
1221031,12.21.10,BARUMUN SELATAN,BARUMUN SELATAN
1221040,12.21.04,LUBUK BARUMUN,LUBUK BARUMUN
1221050,12.21.08,SOSA,SOSA
1221060,12.21.09,BATANG LUBU SUTAM,BATANG LUBU SUTAM
1221070,12.21.05,HUTA RAJA TINGGI,HUTA RAJA TINGGI
1221080,12.21.03,HURISTAK,HURISTAK
1221090,12.21.02,BARUMUN TENGAH,BARUMUN TENGAH
1221091,12.21.11,AEK NABARA BARUMUN,AEK NABARA BARUMUN
1221092,12.21.12,SIHAPAS BARUMUN,SIHAPAS BARUMUN
1222030,12.22.01,KOTA PINANG,KOTAPINANG
1222010,12.22.04,SUNGAI KANAN,SUNGAI KANAN
1222020,12.22.03,TORGAMBA,TORGAMBA
1222040,12.22.05,SILANGKITANG,SILANGKITANG
1222050,12.22.02,KAMPUNG RAKYAT,KAMPUNG RAKYAT
1223010,12.23.06,NA IX-X,NA IX - X
1223020,12.23.05,MARBAU,MARBAU
1223030,12.23.04,AEK KUO,AEK KUO
1223040,12.23.07,AEK NATAS,AEK NATAS
1223050,12.23.08,KUALUH SELATAN,KUALUH SELATAN
1223060,12.23.03,KUALUH HILIR,KUALUH HILIR
1223070,12.23.01,KUALUH HULU,KUALUH HULU
1223080,12.23.02,KUALUH LEIDONG,KUALUH LEIDONG
1224030,12.24.06,ALASA TALU MUZOI,ALASA TALUMUZOI
1224010,12.24.08,TUGALA OYO,TUGALA OYO
1224020,12.24.07,ALASA,ALASA
1224040,12.24.05,NAMOHALU ESIWA,NAMOHALU ESIWA
1224050,12.24.04,SITOLU ORI,SITOLU ORI
1224060,12.24.03,TUHEMBERUA,TUHEMBERUA
1224070,12.24.02,SAWO,SAWO
1224080,12.24.01,LOTU,LOTU
1224090,12.24.11,LAHEWA TIMUR,LAHEWA TIMUR
1224100,12.24.09,AFULU,AFULU
1224110,12.24.10,LAHEWA,LAHEWA
1225030,12.25.08,ULU MORO O,ULU MORO'O
1225080,12.25.04,MORO O,MORO'O
1225010,12.25.02,SIROMBU,SIROMBU
1225020,12.25.01,LAHOMI,LAHOMI
1225040,12.25.07,LOLOFITU MOI,LOLOFITU MOI
1225050,12.25.06,MANDREHE UTARA,MANDREHE UTARA
1225060,12.25.05,MANDREHE,MANDREHE
1225070,12.25.03,MANDREHE BARAT,MANDREHE BARAT
1271010,12.73.01,SIBOLGA UTARA,SIBOLGA UTARA
1271020,12.73.02,SIBOLGA KOTA,SIBOLGA KOTA
1271030,12.73.03,SIBOLGA SELATAN,SIBOLGA SELATAN
1271031,12.73.04,SIBOLGA SAMBAS,SIBOLGA SAMBAS
1272010,12.74.05,DATUK BANDAR,DATUK BANDAR
1272011,12.74.06,DATUK BANDAR TIMUR,DATUK BANDAR TIMUR
1272020,12.74.01,TANJUNG BALAI SELATAN,TANJUNG BALAI SELATAN
1272030,12.74.02,TANJUNG BALAI UTARA,TANJUNG BALAI UTARA
1272040,12.74.03,SEI TUALANG RASO,SEI TUALANG RASO
1272050,12.74.04,TELUK NIBUNG,TELUK NIBUNG
1273010,12.72.05,SIANTAR MARIHAT,SIANTAR MARIHAT
1273011,12.72.08,SIANTAR MARIMBUN,SIANTAR MARIMBUN
1273020,12.72.04,SIANTAR SELATAN,SIANTAR SELATAN
1273030,12.72.02,SIANTAR BARAT,SIANTAR BARAT
1273040,12.72.03,SIANTAR UTARA,SIANTAR UTARA
1273050,12.72.01,SIANTAR TIMUR,SIANTAR TIMUR
1273060,12.72.06,SIANTAR MARTOBA,SIANTAR MARTOBA
1273061,12.72.07,SIANTAR SITALASARI,SIANTAR SITALASARI
1274010,12.76.01,PADANG HULU,PADANG HULU
1274011,12.76.05,TEBING TINGGI KOTA,TEBING TINGGI KOTA
1274020,12.76.02,RAMBUTAN,RAMBUTAN
1274021,12.76.04,BAJENIS,BAJENIS
1274030,12.76.03,PADANG HILIR,PADANG HILIR
1275010,12.71.07,MEDAN TUNTUNGAN,MEDAN TUNTUNGAN
1275020,12.71.11,MEDAN JOHOR,MEDAN JOHOR
1275030,12.71.09,MEDAN AMPLAS,MEDAN AMPLAS
1275040,12.71.04,MEDAN DENAI,MEDAN DENAI
1275050,12.71.10,MEDAN AREA,MEDAN AREA
1275060,12.71.01,MEDAN KOTA,MEDAN KOTA
1275070,12.71.15,MEDAN MAIMUN,MEDAN MAIMUN
1275080,12.71.16,MEDAN POLONIA,MEDAN POLONIA
1275090,12.71.17,MEDAN BARU,MEDAN BARU
1275100,12.71.21,MEDAN SELAYANG,MEDAN SELAYANG
1275110,12.71.02,MEDAN SUNGGAL,MEDAN SUNGGAL
1275120,12.71.03,MEDAN HELVETIA,MEDAN HELVETIA
1275130,12.71.19,MEDAN PETISAH,MEDAN PETISAH
1275140,12.71.05,MEDAN BARAT,MEDAN BARAT
1275150,12.71.20,MEDAN TIMUR,MEDAN TIMUR
1275160,12.71.18,MEDAN PERJUANGAN,MEDAN PERJUANGAN
1275170,12.71.14,MEDAN TEMBUNG,MEDAN TEMBUNG
1275180,12.71.06,MEDAN DELI,MEDAN DELI
1275190,12.71.13,MEDAN LABUHAN,MEDAN LABUHAN
1275200,12.71.12,MEDAN MARELAN,MEDAN MARELAN
1275210,12.71.08,MEDAN BELAWAN,MEDAN BELAWAN
1276010,12.75.05,BINJAI SELATAN,BINJAI SELATAN
1276020,12.75.02,BINJAI KOTA,BINJAI KOTA
1276030,12.75.04,BINJAI TIMUR,BINJAI TIMUR
1276040,12.75.01,BINJAI UTARA,BINJAI UTARA
1276050,12.75.03,BINJAI BARAT,BINJAI BARAT
1277010,12.77.05,PADANGSIDIMPUAN TENGGARA,PADANGSIDIMPUAN TENGGARA
1277020,12.77.02,PADANGSIDIMPUAN SELATAN,PADANGSIDIMPUAN SELATAN
1277030,12.77.03,PADANGSIDIMPUAN BATUNADUA,PADANGSIDIMPUAN BATUNADUA
1277040,12.77.01,PADANGSIDIMPUAN UTARA,PADANGSIDIMPUAN UTARA
1277050,12.77.04,PADANGSIDIMPUAN HUTAIMBARU,PADANGSIDIMPUAN HUTAIMBARU
1277051,12.77.06,PADANGSIDIMPUAN ANGKOLA JULU,PADANGSIDIMPUAN ANGKOLA JULU
1278040,12.78.01,GUNUNG SITOLI,GUNUNGSITOLI
1278050,12.78.05,GUNUNGSITOLI ALO OA,GUNUNGSITOLI ALO'OA
1278010,12.78.04,GUNUNGSITOLI IDANOI,GUNUNGSITOLI IDANOI
1278020,12.78.02,GUNUNGSITOLI SELATAN,GUNUNGSITOLI SELATAN
1278030,12.78.06,GUNUNGSITOLI BARAT,GUNUNGSITOLI BARAT
1278060,12.78.03,GUNUNGSITOLI UTARA,GUNUNGSITOLI UTARA
1301031,13.09.06,SEBERUT BARAT DAYA,SIBERUT BARAT DAYA
1301011,13.09.10,PAGAI SELATAN,PAGAI SELATAN
1301012,13.09.09,SIKAKAP,SIKAKAP
1301013,13.09.01,PAGAI UTARA,PAGAI UTARA
1301021,13.09.02,SIPORA SELATAN,SIPORA SELATAN
1301022,13.09.08,SIPORA UTARA,SIPORA UTARA
1301030,13.09.03,SIBERUT SELATAN,SIBERUT SELATAN
1301032,13.09.07,SIBERUT TENGAH,SIBERUT TENGAH
1301040,13.09.04,SIBERUT UTARA,SIBERUT UTARA
1301041,13.09.05,SIBERUT BARAT,SIBERUT BARAT
1302101,13.01.12,IV  NAGARI BAYANG UTARA,IV NAGARI BAYANG UTARA
1302011,13.01.15,SILAUT,SILAUT
1302012,13.01.10,LUNANG,LUNANG
1302020,13.01.11,BASA AMPEK BALAI TAPAN,BASA AMPEK BALAI TAPAN
1302021,13.01.14,RANAH AMPEK HULU TAPAN,RANAH AMPEK HULU TAPAN
1302030,13.01.01,PANCUNG SOAL,PANCUNG SOAL
1302031,13.01.13,AIRPURA,AIRPURA
1302040,13.01.09,LINGGO SARI BAGANTI,LINGGO SARI BAGANTI
1302050,13.01.02,RANAH PESISIR,RANAH PESISIR
1302060,13.01.03,LENGAYANG,LENGAYANG
1302070,13.01.08,SUTERA,SUTERA
1302080,13.01.04,BATANG KAPAS,BATANG KAPAS
1302090,13.01.05,IV JURAI,IV JURAI
1302100,13.01.06,BAYANG,BAYANG
1302110,13.01.07,KOTO XI TARUSAN,KOTO XI TARUSAN
1303040,13.02.03,PANTAI CERMIN,PANTAI CERMIN
1303050,13.02.04,LEMBAH GUMANTI,LEMBAH GUMANTI
1303051,13.02.17,HILIRAN GUMANTI,HILIRAN GUMANTI
1303060,13.02.05,PAYUNG SEKAKI,PAYUNG SEKAKI
1303061,13.02.18,TIGO LURAH,TIGO LURAH
1303070,13.02.06,LEMBANG JAYA,LEMBANG JAYA
1303071,13.02.19,DANAU KEMBAR,DANAU KEMBAR
1303080,13.02.07,GUNUNG TALANG,GUNUNG TALANG
1303090,13.02.08,BUKIT SUNDI,BUKIT SUNDI
1303100,13.02.09,IX KOTO SUNGAI LASI,IX KOTO SUNGAI LASI
1303110,13.02.10,KUBUNG,KUBUNG
1303120,13.02.12,X KOTO DIATAS,X KOTO DIATAS
1303130,13.02.11,X KOTO SINGKARAK,X KOTO SINGKARAK
1303140,13.02.13,JUNJUNG SIRIH,JUNJUNG SIRIH
1304100,13.03.08,KOTO TUJUH,KOTO VII
1304071,13.03.07,LUBUK TAROK,LUBUAK TAROK
1304050,13.03.06,KAMANG BARU,KAMANG BARU
1304060,13.03.03,TANJUNG GADANG,TANJUNG GADANG
1304070,13.03.04,SIJUNJUNG,SIJUNJUNG
1304080,13.03.05,IV NAGARI,IV NAGARI
1304090,13.03.10,KUPITAN,KUPITAN
1304110,13.03.09,SUMPUR KUDUS,SUMPUR KUDUS
1305021,13.04.14,BATIPUH SELATAN,BATIPUAH SELATAN
1305110,13.04.10,SALIMPAUNG,SALIMPAUANG
1305111,13.04.12,TANJUNG BARU,TANJUANG BARU
1305020,13.04.02,BATIPUH,BATIPUH
1305030,13.04.09,PARIANGAN,PARIANGAN
1305040,13.04.03,RAMBATAN,RAMBATAN
1305050,13.04.04,LIMA KAUM,LIMA KAUM
1305060,13.04.05,TANJUNG EMAS,TANJUNG EMAS
1305070,13.04.11,PADANG GANTING,PADANG GANTING
1305080,13.04.06,LINTAU BUO,LINTAU BUO
1305081,13.04.13,LINTAU BUO UTARA,LINTAU BUO UTARA
1305090,13.04.07,SUNGAYANG,SUNGAYANG
1305100,13.04.08,SUNGAI TARAB,SUNGAI TARAB
1305010,13.04.01,SEPULUH KOTO,X KOTO
1306070,13.05.06,V KOTO KP DALAM,V KOTO KAMPUNG DALAM
1306021,13.05.11,SINTUK TOBOH GADANG,SINTUAK TOBOH GADANG
1306030,13.05.10,ULAKAN TAPAKIS,ULAKAN TAPAKIH
1306050,13.05.04,2 X 11 ENAM LINGKUNG,2 X 11 ENAM LINGKUANG
1306060,13.05.05,VII KOTO SUNGAI SARIAK,VII KOTO SUNGAI SARIK
1306090,13.05.07,SUNGAI GERINGGING,SUNGAI GARINGGING
1306010,13.05.02,BATANG ANAI,BATANG ANAI
1306020,13.05.01,LUBUK ALUNG,LUBUK ALUNG
1306040,13.05.03,NAN SABARIS,NAN SABARIS
1306051,13.05.17,ENAM LINGKUNG,ENAM LINGKUNG
1306052,13.05.15,2 X 11 KAYU TANAM,2 X 11 KAYU TANAM
1306061,13.05.16,PATAMUAN,PATAMUAN
1306062,13.05.12,PADANG SAGO,PADANG SAGO
1306071,13.05.14,V KOTO TIMUR,V KOTO TIMUR
1306080,13.05.08,SUNGAI LIMAU,SUNGAI LIMAU
1306081,13.05.13,BATANG GASAN,BATANG GASAN
1306100,13.05.09,IV KOTO AUR MALINTANG,IV KOTO AUR MALINTANG
1307071,13.06.14,CANDUANG,CANDUNG
1307100,13.06.11,PALEMBAYAN,PELEMBAYAN
1307010,13.06.01,TANJUNG MUTIARA,TANJUNG MUTIARA
1307020,13.06.02,LUBUK BASUNG,LUBUK BASUNG
1307021,13.06.13,AMPEK NAGARI,AMPEK NAGARI
1307030,13.06.03,TANJUNG RAYA,TANJUNG RAYA
1307040,13.06.04,MATUR,MATUR
1307050,13.06.05,IV KOTO,IV KOTO
1307051,13.06.16,MALALAK,MALALAK
1307061,13.06.06,BANUHAMPU,BANUHAMPU
1307062,13.06.12,SUNGAI PUA,SUNGAI PUA
1307070,13.06.07,AMPEK ANGKEK,AMPEK ANGKEK
1307080,13.06.08,BASO,BASO
1307090,13.06.09,TILATANG KAMANG,TILATANG KAMANG
1307091,13.06.15,KAMANG MAGEK,KAMANG MAGEK
1307110,13.06.10,PALUPUH,PALUPUH
1308010,13.07.03,PAYAKUMBUH,PAYAKUMBUH
1308011,13.07.13,AKABILURU,AKABILURU
1308020,13.07.04,LUAK,LUAK
1308021,13.07.09,LAREH SAGO HALABAN,LAREH SAGO HALABAN
1308022,13.07.10,SITUJUAH LIMO NAGARI,SITUJUAH LIMO NAGARI
1308030,13.07.05,HARAU,HARAU
1308040,13.07.02,GUGUAK,GUGUAK
1308041,13.07.11,MUNGKA,MUNGKA
1308050,13.07.01,SULIKI,SULIKI
1308051,13.07.12,BUKIK BARISAN,BUKIK BARISAN
1308060,13.07.08,GUNUANG OMEH,GUNUANG OMEH
1308070,13.07.07,KAPUR IX,KAPUR IX
1308080,13.07.06,PANGKALAN KOTO BARU,PANGKALAN KOTO BARU
1309100,13.08.12,DUA KOTO,DUO KOTO
1309070,13.08.04,BONJOL,BONJOL
1309071,13.08.13,TIGO NAGARI,TIGO NAGARI
1309072,13.08.16,SIMPANG ALAHAN MATI,SIMPANG ALAHAN MATI
1309080,13.08.05,LUBUK SIKAPING,LUBUK SIKAPING
1309110,13.08.07,PANTI,PANTI
1309111,13.08.17,PADANG GELUGUR,PADANG GELUGUR
1309121,13.08.14,RAO,RAO
1309122,13.08.08,MAPAT TUNGGUL,MAPAT TUNGGUL
1309123,13.08.15,MAPAT TUNGGUL SELATAN,MAPAT TUNGGUL SELATAN
1309124,13.08.19,RAO SELATAN,RAO SELATAN
1309125,13.08.18,RAO UTARA,RAO UTARA
1310041,13.11.06,PAUAH DUO,PAUH DUO
1310010,13.11.01,SANGIR,SANGIR
1310020,13.11.04,SANGIR JUJUAN,SANGIR JUJUAN
1310021,13.11.07,SANGIR BALAI JANGGO,SANGIR BALAI JANGGO
1310030,13.11.05,SANGIR BATANG HARI,SANGIR BATANG HARI
1310040,13.11.02,SUNGAI PAGU,SUNGAI PAGU
1310050,13.11.03,KOTO PARIK GADANG DIATEH,KOTO PARIK GADANG DIATEH
1311010,13.10.03,SUNGAI RUMBAI,SUNGAI RUMBAI
1311011,13.10.11,KOTO BESAR,KOTO BESAR
1311012,13.10.10,ASAM JUJUHAN,ASAM JUJUHAN
1311020,13.10.01,KOTO BARU,KOTO BARU
1311021,13.10.07,KOTO SALAK,KOTO SALAK
1311022,13.10.08,TIUMANG,TIUMANG
1311023,13.10.09,PADANG LAWEH,PADANG LAWEH
1311030,13.10.04,SITIUNG,SITIUNG
1311031,13.10.06,TIMPEH,TIMPEH
1311040,13.10.02,PULAU PUNJUNG,PULAU PUNJUNG
1311041,13.10.05,IX KOTO,SEMBILAN KOTO
1312100,13.12.11,SASAK RANAH PASISIE,SASAK RANAH PESISIR
1312010,13.12.01,SUNGAI BEREMAS,SUNGAIBEREMAS
1312040,13.12.09,SUNGAI AUR,SUNGAIAUR
1312050,13.12.02,LEMBAH MALINTANG,LEMBAH MELINTANG
1312060,13.12.06,GUNUNG TULEH,GUNUNGTULEH
1312020,13.12.07,RANAH BATAHAN,RANAH BATAHAN
1312030,13.12.08,KOTO BALINGKA,KOTO BALINGKA
1312070,13.12.04,TALAMAU,TALAMAU
1312080,13.12.03,PASAMAN,PASAMAN
1312090,13.12.10,LUHAK NAN DUO,LUHAK NAN DUO
1312110,13.12.05,KINALI,KINALI
1371010,13.71.05,BUNGUS TELUK KABUNG,BUNGUS TELUK KABUNG
1371020,13.71.07,LUBUK KILANGAN,LUBUK KILANGAN
1371030,13.71.06,LUBUK BEGALUNG,LUBUK BEGALUNG
1371040,13.71.01,PADANG SELATAN,PADANG SELATAN
1371050,13.71.02,PADANG TIMUR,PADANG TIMUR
1371060,13.71.03,PADANG BARAT,PADANG BARAT
1371070,13.71.04,PADANG UTARA,PADANG UTARA
1371080,13.71.10,NANGGALO,NANGGALO
1371090,13.71.09,KURANJI,KURANJI
1371100,13.71.08,PAUH,PAUH
1371110,13.71.11,KOTO TANGAH,KOTO TANGAH
1372010,13.72.01,LUBUK SIKARAH,LUBUK SIKARAH
1372020,13.72.02,TANJUNG HARAPAN,TANJUNG HARAPAN
1373010,13.73.03,SILUNGKANG,SILUNGKANG
1373020,13.73.01,LEMBAH SEGAR,LEMBAH SEGAR
1373030,13.73.02,BARANGIN,BARANGIN
1373040,13.73.04,TALAWI,TALAWI
1374010,13.74.02,PADANG PANJANG BARAT,PADANG PANJANG BARAT
1374020,13.74.01,PADANG PANJANG TIMUR,PADANG PANJANG TIMUR
1375020,13.75.02,MANDIANGIN KOTO SELAYAN,MANDIANGIN K. SELAYAN
1375010,13.75.01,GUGUK PANJANG,GUGUAK PANJANG
1375030,13.75.03,AUR BIRUGO TIGO BALEH,AUR BIRUGO TIGO BALEH
1376010,13.76.01,PAYAKUMBUH BARAT,PAYAKUMBUH BARAT
1376011,13.76.05,PAYAKUMBUH SELATAN,PAYAKUMBUH SELATAN
1376020,13.76.03,PAYAKUMBUH TIMUR,PAYAKUMBUH TIMUR
1376030,13.76.02,PAYAKUMBUH UTARA,PAYAKUMBUH UTARA
1376031,13.76.04,LAMPOSI TIGO NAGORI,LAMPOSI TIGO NAGORI
1377010,13.77.03,PARIAMAN SELATAN,PARIAMAN SELATAN
1377020,13.77.01,PARIAMAN TENGAH,PARIAMAN TENGAH
1377021,13.77.04,PARIAMAN TIMUR,PARIAMAN TIMUR
1377030,13.77.02,PARIAMAN UTARA,PARIAMAN UTARA
1401012,14.09.07,GUNUNG TOAR,GUNUNGTOAR
1401010,14.09.01,KUANTAN MUDIK,KUANTAN MUDIK
1401011,14.09.12,HULU KUANTAN,HULU KUANTAN
1401013,14.09.15,PUCUK RANTAU,PUCUK RANTAU
1401020,14.09.03,SINGINGI,SINGINGI
1401021,14.09.08,SINGINGI HILIR,SINGINGI HILIR
1401030,14.09.02,KUANTAN TENGAH,KUANTAN TENGAH
1401031,14.09.14,SENTAJO RAYA,SENTAJO RAYA
1401040,14.09.06,BENAI,BENAI
1401050,14.09.04,KUANTAN HILIR,KUANTAN HILIR
1401051,14.09.09,PANGEAN,PANGEAN
1401052,14.09.10,LOGAS TANAH DARAT,LOGAS TANAH DARAT
1401053,14.09.13,KUANTAN HILIR SEBERANG,KUANTAN HILIR SEBERANG
1401060,14.09.05,CERENTI,CERENTI
1401061,14.09.11,INUMAN,INUMAN
1402020,14.02.06,SEBERIDA,SIBERIDA
1402022,14.02.08,BATANG GANSAL,BATANG GANGSAL
