kode_bps,kode_dagri,nama_bps,nama_dagri
1302101002,13.01.12.2002,KOTO RANAH,KOTO RANAH
1302101003,13.01.12.2003,MUARO AIE,MUARO AIE
1302101004,13.01.12.2004,PANCUANG TABA,PANCUANG TABA
1302101006,13.01.12.2006,LIMAU GADANG PANCUNG TABA,LIMAU GADANG PANCUNG TABA
1302101001,13.01.12.2001,PULUIK PULUIK,PULUIK-PULUIK
1302101005,13.01.12.2005,PULUIK PULUIK SELATAN,PULUIK-PULUIK SELATAN
1302110001,13.01.07.2007,KAPUH,KAPUH
1302110002,13.01.07.2006,AMPANG PULAI,AMPANG PULAI
1302110003,13.01.07.2005,NANGGALO,NANGGALO
1302110005,13.01.07.2003,DUKU,DUKU
1302110007,13.01.07.2002,SUNGAI PINANG,SUNGAI PINANG
1302110008,13.01.07.2001,SIGUNTUR,SIGUNTUR
1302110009,13.01.07.2012,TARATAK SUNGAI LUNDANG,TARATAK SUNGAI LUNDANG
1302110011,13.01.07.2010,MANDEH,MANDEH
1302110013,13.01.07.2017,JINANG KAMPUNG PANSUR AMPANG PULAI,JINANG KAMPUNG PANSUR AMPANG PULAI
1302110014,13.01.07.2016,PULAU KARAM AMPANG PULAI,PULAU KARAM AMPANG PULAI
1302110015,13.01.07.2018,CEROCOK ANAU AMPANG PULAI,CEROCOK ANAU AMPANG PULAI
1302110017,13.01.07.2023,SETARA NANGGALO,SETARA NANGGALO
1302110018,13.01.07.2020,BATU HAMPAR SELATAN,BATU HAMPAR SELATAN
1302110019,13.01.07.2015,DUKU UTARA,DUKU UTARA
1302110020,13.01.07.2021,BARUNG-BARUNG BALANTAI TIMUR,BARUNG-BARUNG BALANTAI TIMUR
1302110021,13.01.07.2013,SIGUNTUR TUA,SIGUNTUR TUA
1302110022,13.01.07.2014,KAMPUNG BARU KORONG NAN AMPEK,KAMPUNG BARU KORONG NAN AMPEK
1302110023,13.01.07.2022,BARUNG-BARUNG BALANTAI TENGAH,BARUNG-BARUNG BALANTAI TENGAH
1302110004,13.01.07.2004,BATU HAMPAR,BATU HAMPA
1302110006,13.01.07.2008,BARUNG BARUNG BALANTAI,BARUNG-BARUNG BALANTAI
1302110010,13.01.07.2011,KAPUH UTARA,KAPUAH UTARA
1302110012,13.01.07.2009,BARUNG BARUNG BALANTAI SELATAN,BARUNG-BARUNG BALANTAI SELATAN
1302110016,13.01.07.2019,SUNGAI NYALO MUDIAK AIE,SUNGAI NYALO MUDIAK AIA
1303040001,13.02.03.2002,SURIAN,SURIAN
1303040002,13.02.03.2001,LOLO,LOLO
1303050001,13.02.04.2001,ALAHAN PANJANG,ALAHAN PANJANG
1303050002,13.02.04.2002,SUNGAI NANAM,SUNGAI NANAM
1303050004,13.02.04.2004,AIE DINGIN,AIE DINGIN
1303050003,13.02.04.2003,SALIMPEK,SALIMPAT
1303051001,13.02.17.2003,SUNGAI ABU,SUNGAI ABU
1303051002,13.02.17.2002,SARIAK ALAHAN TIGO,SARIAK ALAHAN TIGO
1303051003,13.02.17.2001,TALANG BABUNGO,TALANG BABUNGO
1303060001,13.02.05.2002,SIRUKAM,SIRUKAM
1303060002,13.02.05.2001,SUPAYANG,SUPAYANG
1303060003,13.02.05.2003,AIA LUO,AIE LUO
1303061001,13.02.18.2001,RANGKIANG LULUIH,RANGKIANG LULUIH
1303061002,13.02.18.2002,BATU BAJANJANG,BATU BAJANJANG
1303061003,13.02.18.2005,SIMANAU,SIMANAU
1303061005,13.02.18.2003,GARABAK DATA,GARABAK DATA
1303061004,13.02.18.2004,TANJUANG BALIK SUMISO,TANJUNG BALIK SUMISO
1303070002,13.02.06.2001,BATU BANYAK,BATU BANYAK
1303070003,13.02.06.2004,LIMAU LUNGGO,LIMAU LUNGGO
1303070004,13.02.06.2003,KOTO LAWEH,KOTO LAWEH
1303070006,13.02.06.2002,BATU BAJANJANG,BATU BAJANJANG
1303070005,13.02.06.2006,SALAYO TANANG BUKIK SILEH,SELAYO TANANG B. SILEH
1303070001,,KOTO ANAU,
1303071001,13.02.19.2002,KAMPUANG BATU DALAM,KAMPUNG BATU DALAM
1303071002,13.02.19.2001,SIMPANG TANJUANG NAN IV,SIMPANG TJ. NAN IV
1303080001,13.02.07.2001,CUPAK,CUPAK
1303080002,13.02.07.2002,TALANG,TALANG
1303080003,13.02.07.2005,SUNGAI JANIAH,SUNGAI JANIAH
1303080004,13.02.07.2003,KOTO GADANG GUGUAK,KOTO GADANG GUGUAK
1303080007,13.02.07.2006,BATANG BARUS,BATANG BARUS
1303080005,13.02.07.2008,KOTO GAEK GUGUAK,KOTO GAEK GUGUK
1303080008,13.02.07.2007,AIA BATUMBUAK,AIE BATUMBUAK
1303080006,13.02.07.2004,JAWI-JAWI GUGUAK,JAWI JAWI
1303090001,13.02.08.2001,MUARO PANEH,MUARO PANEH
1303090002,13.02.08.2002,KINARI,KINARI
1303090003,13.02.08.2004,PARAMBAHAN,PARAMBAHAN
1303090004,13.02.08.2005,DILAM,DILAM
1303090005,13.02.08.2003,BUKIK TANDANG,BUKIT TANDANG
1303100001,13.02.09.2003,PIANGGU,PIANGGU
1303100002,13.02.09.2001,TARUANG-TARUANG,TARUANG-TARUANG
1303100003,13.02.09.2002,SIARO-ARO,SIARO-ARO
1303100005,13.02.09.2007,GUGUAK SARAI,GUGUAK SARAI
1303100006,13.02.09.2004,SUNGAI DURIAN,SUNGAI DURIAN
1303100008,13.02.09.2008,KOTO LAWEH,KOTO LAWEH
1303100004,13.02.09.2009,INDUDUA,INDUDUR
1303100007,13.02.09.2005,BUKIT BAIS,BUKIK BAIS
1303100009,13.02.09.2006,SUNGAI JAMBUA,SUNGAI JAMBUR
1303110002,13.02.10.2003,PANYAKALAN,PANYAKALAN
1303110003,13.02.10.2006,SAOK LAWEH,SAOK LAWEH
1303110005,13.02.10.2005,GANTUANG CIRI,GANTUANG CIRI
1303110006,13.02.10.2007,KOTO HILALANG,KOTO HILALANG
1303110007,13.02.10.2002,SELAYO,SELAYO
1303110008,13.02.10.2001,KOTO BARU,KOTO BARU
1303110001,13.02.10.2004,GAUANG,GAUNG
1303110004,13.02.10.2008,TANJUANG BINGKUANG,TANJUNG BINGKUNG
1303120001,13.02.12.2005,KATIALO,KATIALO
1303120003,13.02.12.2003,PANINJAUAN,PANINJAUAN
1303120006,13.02.12.2006,PASILIHAN,PASILIHAN
1303120002,13.02.12.2002,TANJUANG BALIK,TANJUNG BALIK
1303120004,13.02.12.2009,LABUAH PANJANG,LABUH PANJANG
1303120007,13.02.12.2007,BUKIK KANDUANG,BUKIT KANDUANG
1303120008,13.02.12.2004,KUNCIA,KUNCIR
1303120009,13.02.12.2008,SIBERAMBANG,SIBARAMBANG
1303120005,13.02.12.2001,SULIK AIA,SULIT AIR
1303130001,13.02.11.2006,KACANG,KACANG
1303130002,13.02.11.2002,TIKALAK,TIKALAK
1303130003,13.02.11.2004,SINGKARAK,SINGKARAK
1303130004,13.02.11.2001,SUMANI,SUMANI
1303130006,13.02.11.2003,KOTO SANI,KOTO SANI
1303130008,13.02.11.2005,ARIPAN,ARIPAN
1303130005,13.02.11.2008,SANIANG BAKA,SANIANGBAKA
1303130007,13.02.11.2007,TANJUANG ALAI,TANJUNG ALAI
1303140001,13.02.13.2002,MUARO PINGAI,MUARO PINGAI
1303140002,13.02.13.2001,PANINGGAHAN,PANINGGAHAN
1304050001,13.03.06.2001,SUNGAI LANSEK,SUNGAI LANSEK
1304050004,13.03.06.2002,KAMANG,KAMANG
1304050006,13.03.06.2005,SUNGAI BATUANG,SUNGAI BATUANG
1304050007,13.03.06.2009,SIAUR,SIAUR
1304050008,13.03.06.2010,LUBUK TARANTANG,LUBUK TARANTANG
1304050009,13.03.06.2011,MALORO,MALORO
1304050010,13.03.06.2007,TANJUNG KALIANG,TANJUNG KALIANG
1304050011,13.03.06.2008,PADANG TAROK,PADANG TAROK
1304050002,13.03.06.2003,MUARO TAKUNG,MUARO TAKUANG
1304050003,13.03.06.2006,KUNANGAN PARIT RANTANG,KUNANGAN PARIK RANTANG
1304050005,13.03.06.2004,AIR AMO,AIA AMO
1304060001,13.03.03.2005,LANGKI,LANGKI
1304060002,13.03.03.2006,SIBAKUR,SIBAKUR
1304060003,13.03.03.2004,PULASAN,PULASAN
1304060004,13.03.03.2007,TANJUNG LOLO,TANJUNG LOLO
1304060005,13.03.03.2002,TANJUNG GADANG,TANJUNG GADANG
1304060006,13.03.03.2003,TARATAK BARU,TARATAK BARU
1304060007,13.03.03.2001,TIMBULUN,TIMBULUN
1304060008,13.03.03.2009,SINYAMU,SINYAMU
1304060009,13.03.03.2008,TARATAK BARU UTARA,TARATAK BARU UTARA
1304070001,13.03.04.2001,MUARO,MUARO
1304070002,13.03.04.2002,KANDANG BARU,KANDANG BARU
1304070003,13.03.04.2004,PEMATANG PANJANG,PEMATANG PANJANG
1304070004,13.03.04.2009,SIJUNJUNG,SIJUNJUNG
1304070006,13.03.04.2005,SOLOK AMBAH,SOLOK AMBAH
1304070009,13.03.04.2007,DURIAN GADANG,DURIAN GADANG
1304070005,13.03.04.2008,AIA ANGEK,AIE ANGEK
1304070007,13.03.04.2006,PARUH,PARU
1304070008,13.03.04.2003,MUARO SILOKEK,SILOKEK
1304071003,13.03.07.2002,LALAN,LALAN
1304071004,13.03.07.2005,SILONGO,SILONGO
1304071005,13.03.07.2004,KAMPUNG DALAM,KAMPUNG DALAM
1304071006,13.03.07.2006,LATANG,LATANG
1304071001,13.03.07.2003,BULUH KASOK,BULUAH KASOK
1304071002,13.03.07.2001,LUBUK TAROK,LUBUAK TAROK
1304080001,13.03.05.2004,MUNDAM SAKTI,MUNDAM SAKTI
1304080002,13.03.05.2002,KOTO BARU,KOTO BARU
1304080003,13.03.05.2003,MUARO BODI,MUARO BODI
1304080004,13.03.05.2001,PALANGKI,PALANGKI
1304080005,13.03.05.2005,KOTO TUO,KOTO TUO
1304090003,13.03.10.2002,PAMUATAN,PAMUATAN
1304090001,13.03.10.2001,BATU MANJULUA,BATU MANJULUR
1304090002,13.03.10.2003,PADANG SIBUSUAK,PADANG SIBUSUK
1304090004,13.03.10.2004,KAMPUNG BARU,DESA KAMPUNG BARU
1304100001,13.03.08.2001,LIMO KOTO,LIMO KOTO
1304100002,13.03.08.2004,PADANG LAWEH,PADANG LAWEH
1304100003,13.03.08.2005,TANJUNG,TANJUNG
1304100004,13.03.08.2002,PALALUAR,PALALUAR
1304100006,13.03.08.2006,BUKIT BUAL,BUKIT BUAL
1304100005,13.03.08.2003,GUGUK,GUGUAK
1304100007,,PADANG LAWEH SELATAN,
1304110001,13.03.09.2007,KUMANIS,KUMANIS
1304110002,13.03.09.2004,TANJUNG BONAI AUR,TANJUNG BONAI AUR
1304110003,13.03.09.2002,SISAWAH,SISAWAH
1304110004,13.03.09.2006,TAMPARUNGO,TAMPARUNGO
1304110005,13.03.09.2005,SUMPUR KUDUS,SUMPUR KUDUS
1304110008,13.03.09.2003,UNGGAN,UNGGAN
1304110009,13.03.09.2011,TANJUNG BONAI AUR SELATAN,TANJUNG BONAI AUR SELATAN
1304110011,13.03.09.2009,SUMPUR KUDUS SELATAN,SUMPUR KUDUS SELATAN
1304110006,13.03.09.2008,MENGGANTI,MANGGANTI
1304110010,13.03.09.2010,TANJUANG LABUAH,TANJUNG LABUAH
1304110007,13.03.09.2001,SEPAKAT SILANTAI,SILANTAI
1305010001,13.04.01.2001,TAMBANGAN,TAMBANGAN
1305010002,13.04.01.2002,JAHO,JAHO
1305010003,13.04.01.2004,PANINJAUAN,PANINJAUAN
1305010004,13.04.01.2005,PANYALAIAN,PANYALAIAN
1305010006,13.04.01.2009,KOTO BARU,KOTO BARU
1305010007,13.04.01.2008,PANDAI SIKEK,PANDAI SIKEK
1305010008,13.04.01.2003,SINGGALANG,SINGGALANG
1305010009,13.04.01.2006,KOTO LAWEH,KOTO LAWEH
1305010005,13.04.01.2007,AIE ANGEK,AIA ANGEK
1305020001,13.04.02.2007,TANJUNG BARULAK,TANJUNG BARULAK
1305020002,13.04.02.2008,BUNGO TANJUNG,BUNGO TANJUNG
1305020003,13.04.02.2006,PITALAH,PITALAH
1305020004,13.04.02.2005,GUNUNG RAJO,GUNUNG RAJO
1305020007,13.04.02.2002,SABU,SABU
1305020008,13.04.02.2001,ANDALEH,ANDALEH
1305020005,13.04.02.2004,BATIPUH BARUAH,BATIPUH BARUH
1305020006,13.04.02.2003,BATIPUAH ATEH,BATIPUH ATEH
1305021001,13.04.14.2004,GUGUAK MALALO,GUGUAK MALALO
1305021002,13.04.14.2003,PADANG LAWEH MALALO,PADANG LAWEH MALALO
1305021003,13.04.14.2002,SUMPUR,SUMPUR
1305021004,13.04.14.2001,BATU TABA,BATU TABA
1305030001,13.04.09.2001,BATU BASA,BATU BASA
1305030002,13.04.09.2002,TABEK,TABEK
1305030003,13.04.09.2003,SAWAH TANGAH,SAWAH TANGAH
1305030004,13.04.09.2004,SIMABUR,SIMABUR
1305030005,13.04.09.2005,PARIANGAN,PARIANGAN
1305030006,13.04.09.2006,SUNGAI JAMBU,SUNGAI JAMBU
1305040001,13.04.03.2001,SIMAWANG,SIMAWANG
1305040003,13.04.03.2003,III KOTO,III KOTO
1305040004,13.04.03.2004,PADANG MAGEK,PADANG MAGEK
1305040005,13.04.03.2005,RAMBATAN,RAMBATAN
1305040002,13.04.03.2002,BALIMBIANG,BALIMBING
1305050001,13.04.04.2004,CUBADAK,CUBADAK
1305050002,13.04.04.2003,PARAMBAHAN,PARAMBAHAN
1305050005,13.04.04.2001,BARINGIN,BARINGIN
1305050003,13.04.04.2005,LABUH,LABUAH
1305050004,13.04.04.2002,LIMA KAUM,LIMO KAUM
1305060001,13.04.05.2004,PAGARUYUNG,PAGARUYUNG
1305060002,13.04.05.2002,SARUASO,SARUASO
1305060003,13.04.05.2003,KOTO TANGAH,KOTO TANGAH
1305060004,13.04.05.2001,TANJUNG BARULAK,TANJUNG BARULAK
1305070001,13.04.11.2002,PADANG GANTING,PADANG GANTING
1305070002,13.04.11.2001,ATAR,ATAR
1305080001,13.04.06.2001,TALUAK,TALUAK
1305080002,13.04.06.2003,TIGO JANGKO,TIGO JANGKO
1305080003,13.04.06.2004,PANGIAN,PANGIAN
1305080004,13.04.06.2002,BUO,BUO
1305081002,13.04.13.2004,LUBUAK JANTAN,LUBUAK JANTAN
1305081003,13.04.13.2002,BALAI TANGAH,BALAI TANGAH
1305081004,13.04.13.2001,BATU BULEK,BATU BULEK
1305081005,13.04.13.2003,TANJUANG BONAI,TANJUANG BONAI
1305081001,13.04.13.2005,TEPI SELO,TAPI SELO
1305090003,13.04.07.2004,SUNGAYANG,SUNGAYANG
1305090005,13.04.07.2001,SUNGAI PATAI,SUNGAI PATAI
1305090001,13.04.07.2005,MINANGKABAU,MINANG KABAU
1305090004,13.04.07.2003,TANJUANG,TANJUNG
1305090002,13.04.07.2002,ANDALEH BARUH BUKIK,ANDALEH BARUNG BUKIK
1305100001,13.04.08.2004,TALANG TANGAH,TALANG TANGAH
1305100002,13.04.08.2003,GURUN,GURUN
1305100003,13.04.08.2001,SIMPURUIK,SIMPURUIK
1305100004,13.04.08.2002,SUNGAI TARAB,SUNGAI TARAB
1305100005,13.04.08.2005,PADANG LAWEH,PADANG LAWEH
1305100006,13.04.08.2007,KOTO TUO,KOTO TUO
1305100007,13.04.08.2006,PASIE LAWEH,PASIE LAWEH
1305100008,13.04.08.2009,KUMANGO,KUMANGO
1305100009,13.04.08.2008,RAO RAO,RAO RAO
1305100010,13.04.08.2010,KOTO BARU,KOTO BARU
1305110001,13.04.10.2006,TABEK PATAH,TABEK PATAH
1305110003,13.04.10.2005,SALIMPAUNG,SALIMPAUNG
1305110004,13.04.10.2004,SUPAYANG,SUPAYANG
1305110005,13.04.10.2002,SITUMBUK,SITUMBUK
1305110002,13.04.10.2003,LAWANG MANDAHILIANG,LAWANG MANDAHILING
1305110006,13.04.10.2001,SUMANIAK,SUMANIK
1305111002,13.04.12.2002,BARULAK,BARULAK
1305111001,13.04.12.2001,TANJUANG ALAM,TANJUNG ALAM
1306010001,13.05.02.2001,KATAPIANG,KATAPIANG
1306010002,13.05.02.2002,KASANG,KASANG
1306010004,13.05.02.2004,BUAYAN LUBUK ALUNG,BUAYAN LUBUK ALUNG
1306010003,13.05.02.2003,SUNGAI BULUH,SUNGAI BULUAH
1306010005,13.05.02.2008,SUNGAI BULUH SELATAN,SUNGAI BULUAH SELATAN
1306010006,13.05.02.2006,SUNGAI BULUH BARAT,SUNGAI BULUAH BARAT
1306010007,13.05.02.2005,SUNGAI BULUH TIMUR,SUNGAI BULUAH TIMUR
1306010008,13.05.02.2007,SUNGAI BULUH UTARA,SUNGAI BULUAH UTARA
1306020001,13.05.01.2001,LUBUK ALUNG,LUBUK ALUNG
1306020002,13.05.01.2004,AIE TAJUN LUBUK ALUNG,AIE TAJUN LUBUK ALUNG
1306020003,13.05.01.2005,SIKABU LUBUK ALUNG,SIKABU LUBUK ALUNG
1306020004,13.05.01.2003,PASIE LAWEH LUBUK ALUNG,PASIE LAWEH LUBUK ALUNG
1306020007,13.05.01.2006,SUNGAI ABANG LUBUK ALUNG,SUNGAI ABANG LUBUK ALUNG
1306020009,13.05.01.2008,SALIBUTAN LUBUK ALUNG,SALIBUTAN LUBUK ALUNG
1306020005,13.05.01.2002,PUNGGUNG KASIAK LUBUK ALUNG,PUNGGUANG KASIAK LUBUK ALUNG
1306020008,13.05.01.2007,SINGGULING LUBUK ALUNG,SINGGULIANG LUBUK ALUNG
1306020006,13.05.01.2009,BALAH HILIA LUBUK ALUNG,NAGARI BALAH HILIA LUBUK ALUNG
1306021001,13.05.11.2002,TOBOH GADANG,TOBOH GADANG
1306021003,13.05.11.2004,TOBOH GADANG BARAT,TOBOH GADANG BARAT
1306021004,13.05.11.2003,TOBOH GADANG SELATAN,TOBOH GADANG SELATAN
1306021005,13.05.11.2005,TOBOH GADANG TIMUR,TOBOH GADANG TIMUR
1306021002,13.05.11.2001,SINTUK,SINTUAK
1306030002,13.05.10.2002,ULAKAN,ULAKAN
1306030003,13.05.10.2005,SEULAYAT ULAKAN,SEULAYAT ULAKAN
1306030004,13.05.10.2004,SUNGAI GIMBA ULAKAN,SUNGAI GIMBA ULAKAN
1306030005,13.05.10.2006,MANGGOPOH PALAK GADANG ULAKAN,MANGGOPOH PALAK GADANG ULAKAN
1306030006,13.05.10.2007,SANDI ULAKAN,SANDI ULAKAN
1306030008,13.05.10.2003,PADANG TOBOH ULAKAN,PADANG TOBOH ULAKAN
1306030001,13.05.10.2001,TAPAKIS,TAPAKIH
1306030007,13.05.10.2008,KAMPUANG GALAPUANG ULAKAN,KAMPUANG GELAPUANG ULAKAN
1306040001,13.05.03.2005,SUNUA,SUNUA
1306040002,13.05.03.2003,PADANG BINTUNGAN,PADANG BINTUNGAN
1306040004,13.05.03.2001,KAPALO KOTO,KAPALO KOTO
1306040005,13.05.03.2004,KURAI TAJI,KURAI TAJI
1306040008,13.05.03.2006,PADANG KANDANG PULAU AIR PADANG BINTUNGAN,PADANG KANDANG PULAU AIR PADANG BINTUNGAN
1306040009,13.05.03.2009,KURAI TAJI TIMUR,KURAI TAJI TIMUR
1306040006,13.05.03.2008,SUNUR BARAT,SUNUA BARAT
1306040007,13.05.03.2007,SUNUR TENGAH,SUNUA TENGAH
1306040003,13.05.03.2002,PAUAH KAMBA,PAUH KAMBAR
1306050001,13.05.04.2003,LUBUK PANDAN,LUBUK PANDAN
1306050002,13.05.04.2002,SICINCIN,SICINCIN
1306050003,13.05.04.2004,SUNGAI ASAM,SUNGAI ASAM
1306051001,13.05.17.2002,KOTO TINGGI,KOTO TINGGI
1306051003,13.05.17.2003,TOBOH KETEK,TOBOH KETEK
1306051004,13.05.17.2001,PAKANDANGAN,PAKANDANGAN
1306051002,13.05.17.2005,GADUA,GADUR
1306051005,13.05.17.2004,PARIK MALINTANG,PARIT MALINTANG
1306052001,13.05.15.2004,KAPALO HILALANG,KAPALO HILALANG
1306052002,13.05.15.2001,KAYU TANAM,KAYU TANAM
1306052003,13.05.15.2002,GUGUAK,GUGUAK
1306052004,13.05.15.2003,ANDURING,ANDURIANG
1306060002,13.05.05.2004,LAREH NAN PANJANG,LAREH NAN PANJANG
1306060003,13.05.05.2003,LURAH AMPALU,LURAH AMPALU
1306060004,13.05.05.2002,SUNGAI SARIAK,SUNGAI SARIAK
1306060005,13.05.05.2012,BALAH AIE TIMUR,BALAH AIE TIMUR
1306060006,13.05.05.2011,BALAH AIE UTARA,BALAH AIE UTARA
1306060007,13.05.05.2005,LAREH NAN PANJANG SELATAN,LAREH NAN PANJANG SELATAN
1306060008,13.05.05.2006,LAREH NAN PANJANG BARAT,LAREH NAN PANJANG BARAT
1306060009,13.05.05.2010,LIMPATO SUNGAI SARIAK,LIMPATO SUNGAI SARIAK
1306060010,13.05.05.2007,BISATI SUNGAI SARIAK,BISATI SUNGAI SARIAK
1306060011,13.05.05.2009,LAREH NAN PANJANG SUNGAI SARIAK,LAREH NAN PANJANG SUNGAI SARIAK
1306060012,13.05.05.2008,AMBUANG KAPUA SUNGAI SARIAK,AMBUANG KAPUA SUNGAI SARIAK
1306060001,13.05.05.2001,BALAH AIA,BALAH AIE
1306061001,13.05.16.2001,SUNGAI DURIAN,SUNGAI DURIAN
1306061004,13.05.16.2006,KAMPUANG TANJUANG KOTO MAMBANG SUNGAI DURIAN,KAMPUANG TANJUANG KOTO MAMBANG SUNGAI DURIAN
1306061002,13.05.16.2002,TANDIKAT,TANDIKEK
1306061003,13.05.16.2003,TANDIKAT UTARA,TANDIKEK UTARA
1306061005,13.05.16.2004,TANDIKAT SELATAN,TANDIKEK SELATAN
1306061006,13.05.16.2005,TANDIKAT BARAT,TANDIKEK BARAT
1306062001,13.05.12.2002,KOTO DALAM,KOTO DALAM
1306062002,13.05.12.2003,BATU KALANG,BATU KALANG
1306062003,13.05.12.2001,KOTO BARU,KOTO BARU
1306062004,13.05.12.2004,KOTO DALAM BARAT,KOTO DALAM BARAT
1306062005,13.05.12.2005,KOTO DALAM SELATAN,KOTO DALAM SELATAN
1306062006,13.05.12.2006,BATU KALANG UTARA,BATU KALANG UTARA
1306070001,13.05.06.2001,CAMPAGO,CAMPAGO
1306070003,13.05.06.2004,CAMPAGO SELATAN,CAMPAGO SELATAN
1306070004,13.05.06.2003,CAMPAGO BARAT,CAMPAGO BARAT
1306070002,13.05.06.2002,SIKUCUR,SIKUCUA
1306070005,13.05.06.2007,SIKUCUR TENGAH,SIKUCUA TENGAH
1306070006,13.05.06.2008,SIKUCUR BARAT,SIKUCUA BARAT
1306070007,13.05.06.2005,SIKUCUR UTARA,SIKUCUA UTARA
1306070008,13.05.06.2006,SIKUCUR TIMUR,SIKUCUA TIMUR
1306071001,13.05.14.2002,LIMAU PURUIK,LIMAU PURUIK
1306071002,13.05.14.2001,KUDU GANTIANG,KUDU GANTIANG
1306071003,13.05.14.2003,GUNUNG PADANG ALAI,GUNUNG PADANG ALAI
1306071004,13.05.14.2004,KUDU GANTIANG BARAT,KUDU GANTIANG BARAT
1306080001,13.05.08.2002,PILUBANG,PILUBANG
1306080002,13.05.08.2001,KURANJI HILIR,KURANJI HILIR
1306080003,13.05.08.2004,KOTO TINGGI KURANJI HILIR,KOTO TINGGI KURANJI HILIR
1306080004,13.05.08.2003,GUGUAK KURANJI HILIR,GUGUAK KURANJI HILIR
1306081001,13.05.13.2002,GASAN GADANG,GASAN GADANG
1306081002,13.05.13.2001,MALAI V SUKU,MALAI V SUKU
1306081003,13.05.13.2003,MALAI V SUKU TIMUR,MALAI V SUKU TIMUR
1306090001,13.05.07.2001,KURANJI HULU,KURANJI HULU
1306090002,13.05.07.2002,MALAI III KOTO,MALAI III KOTO
1306090003,13.05.07.2003,BATU GADANG KURANJI HULU,BATU GADANG KURANJI HULU
1306090004,13.05.07.2004,SUNGAI SIRAH KURANJI HULU,SUNGAI SIRAH KURANJI HULU
1306100001,13.05.09.2001,III KOTO AUR MALINTANG,III KOTO AUR MALINTANG
1306100002,13.05.09.2004,III KOTO AUR MALINTANG SELATAN,III KOTO AUR MALINTANG SELATAN
1306100003,13.05.09.2003,III KOTO AUR MALINTANG TIMUR,III KOTO AUR MALINTANG TIMUR
1306100004,13.05.09.2002,III KOTO AUR MALINTANG UTARA,III KOTO AUR MALINTANG UTARA
1306100005,13.05.09.2005,BALAI BAIK MALAI III KOTO,BALAI BAIAK MALAI III KOTO
1307010001,13.06.01.2001,TIKU SELATAN,TIKU SELATAN
1307010002,13.06.01.2002,TIKU UTARA,TIKU UTARA
1307010003,13.06.01.2003,TIKU LIMO JORONG,TIKU LIMO JORONG
1307020001,13.06.02.2005,MANGGOPOH,MANGGOPOH
1307020004,13.06.02.2003,KAMPUNG PINANG,KAMPUNG PINANG
1307020005,13.06.02.2001,LUBUK BASUNG,LUBUK BASUNG
1307020002,13.06.02.2002,GARAGAHAN,GERAGAHAN
1307020003,13.06.02.2004,KAMPUANG TANGAH,KAMPUNG TANGAH
1307021001,13.06.13.2003,BAWAN,BAWAN
1307021002,13.06.13.2004,SITANANG,SITANANG
1307021003,13.06.13.2001,BATU KAMBING,BATU KAMBING
1307021004,13.06.13.2002,SITALANG,SITALANG
1307030001,13.06.03.2001,TANJUNG SANI,TANJUNG SANI
1307030002,13.06.03.2002,SUNGAI BATANG,SUNGAI BATANG
1307030003,13.06.03.2003,MANINJAU,MANINJAU
1307030004,13.06.03.2004,BAYUA,BAYUA
1307030005,13.06.03.2007,DUO KOTO,DUO KOTO
1307030006,13.06.03.2010,PANINJAUAN,PANINJAUAN
1307030007,13.06.03.2006,KOTO KACIAK,KOTO KACIAK
1307030009,13.06.03.2009,KOTO MALINTANG,KOTO MALINTANG
1307030008,,KOTO GADANG ANAM KOTO,
1307040001,13.06.04.2002,MATUA MUDIAK,MATUA MUDIAK
1307040002,13.06.04.2005,PARIK PANJANG,PARIK PANJANG
1307040004,13.06.04.2001,MATUA HILIA,MATUA HILIA
1307040005,13.06.04.2003,TIGO BALAI,TIGO BALAI
1307040006,13.06.04.2004,LAWANG,LAWANG
1307040003,13.06.04.2006,PANTA PAUAH,PANTA PAUH
1307050001,13.06.05.2004,KOTO TUO,KOTO TUO
1307050002,13.06.05.2003,BALINGKA,BALINGKA
1307050003,13.06.05.2002,SUNGAI LANDIA,SUNGAI LANDIA
1307050004,13.06.05.2006,KOTO PANJANG,KOTO PANJANG
1307050005,13.06.05.2007,SIANOK ANAM SUKU,SIANOK ANAM SUKU
1307050006,13.06.05.2008,KOTO GADANG,KOTO GADANG
1307050007,13.06.05.2005,GUGUAK TABEK SAROJO,GUGUK TABEK SARAJO
1307051001,13.06.16.2003,MALALAK SELATAN,MALALAK SELATAN
1307051002,13.06.16.2004,MALALAK BARAT,MALALAK BARAT
1307051003,13.06.16.2002,MALALAK TIMUR,MALALAK TIMUR
1307051004,13.06.16.2001,MALALAK UTARA,MALALAK UTARA
1307061001,13.06.06.2003,PAKAN SINAYAN,PAKAN SINAYAN
1307061002,13.06.06.2007,SUNGAI TANANG,SUNGAI TANANG
1307061003,13.06.06.2001,PADANG LUA,PADANG LUA
1307061004,13.06.06.2006,CINGKARIANG,CINGKARIANG
1307061005,13.06.06.2005,LADANG LAWEH,LADANG LAWEH
1307061006,13.06.06.2002,TALUAK AMPEK SUKU,TALUAK AMPEK SUKU
1307061007,13.06.06.2004,KUBANG PUTIAH,KUBANG PUTIAH
1307062001,13.06.12.2004,BATU PALANO,BATU PALANO
1307062002,13.06.12.2001,PADANG LAWEH,PADANG LAWEH
1307062003,13.06.12.2003,BATAGAK,BATAGAK
1307062004,13.06.12.2005,SARIAK,SARIAK
1307062005,13.06.12.2002,SUNGAI PUA,SUNGAI PUA
