kode_1961,nama_1961,kode_1971,nama_1971,kode_1980,nama_1980,kode_1990,nama_1990,kode_2000,nama_2000,kode_20102,nama_20102,kode_20111,nama_20111,kode_20112,nama_20112,kode_20121,nama_20121,kode_20122,nama_20122,kode_20131,nama_20131,kode_20132,nama_20132,kode_20141,nama_20141,kode_20142,nama_20142,kode_20151,nama_20151,kode_20152,nama_20152,kode_20161,nama_20161,kode_20162,nama_20162,kode_20171,nama_20171,kode_20172,nama_20172,kode_20181,nama_20181
221,KUNINGAN,1010,KUNINGAN,1010,KUNINGAN,3210,KUNINGAN,3210,KUNINGAN,3208,KUNINGAN,3208,KUNINGAN,3208,KUNINGAN,3208,KUNINGAN,3208,KUNINGAN,3208,KUNINGAN,3208,KUNINGAN,3208,KUNINGAN,3208,KUNINGAN,3208,KUNINGAN,3208,KUNINGAN,3208,KUNINGAN,3208,KUNINGAN,3208,KUNINGAN,3208,KUNINGAN,3208,KUNINGAN
220,TJIREBON,1011,TJIREBON,1011,CIREBON,3211,CIREBON,3211,CIREBON,3209,CIREBON,3209,CIREBON,3209,CIREBON,3209,CIREBON,3209,CIREBON,3209,CIREBON,3209,CIREBON,3209,CIREBON,3209,CIREBON,3209,CIREBON,3209,CIREBON,3209,CIREBON,3209,CIREBON,3209,CIREBON,3209,CIREBON,3209,CIREBON
223,MADJALENGKA,1012,MADJALENGKA,1012,MAJALENGKA,3212,MAJALENGKA,3212,MAJALENGKA,3210,MAJALENGKA,3210,MAJALENGKA,3210,MAJALENGKA,3210,MAJALENGKA,3210,MAJALENGKA,3210,MAJALENGKA,3210,MAJALENGKA,3210,MAJALENGKA,3210,MAJALENGKA,3210,MAJALENGKA,3210,MAJALENGKA,3210,MAJALENGKA,3210,MAJALENGKA,3210,MAJALENGKA,3210,MAJALENGKA,3210,MAJALENGKA
216,SUMEDANG,1013,SUMEDANG,1013,SUMEDANG,3213,SUMEDANG,3213,SUMEDANG,3211,SUMEDANG,3211,SUMEDANG,3211,SUMEDANG,3211,SUMEDANG,3211,SUMEDANG,3211,SUMEDANG,3211,SUMEDANG,3211,SUMEDANG,3211,SUMEDANG,3211,SUMEDANG,3211,SUMEDANG,3211,SUMEDANG,3211,SUMEDANG,3211,SUMEDANG,3211,SUMEDANG,3211,SUMEDANG
222,INDRAMAJU,1014,INDRAMAJU,1014,INDRAMAYU,3214,INDRAMAYU,3214,INDRAMAYU,3212,INDRAMAYU,3212,INDRAMAYU,3212,INDRAMAYU,3212,INDRAMAYU,3212,INDRAMAYU,3212,INDRAMAYU,3212,INDRAMAYU,3212,INDRAMAYU,3212,INDRAMAYU,3212,INDRAMAYU,3212,INDRAMAYU,3212,INDRAMAYU,3212,INDRAMAYU,3212,INDRAMAYU,3212,INDRAMAYU,3212,INDRAMAYU
210,PURWAKARTA,1015,SUBANG,1015,SUBANG,3215,SUBANG,3215,SUBANG,3213,SUBANG,3213,SUBANG,3213,SUBANG,3213,SUBANG,3213,SUBANG,3213,SUBANG,3213,SUBANG,3213,SUBANG,3213,SUBANG,3213,SUBANG,3213,SUBANG,3213,SUBANG,3213,SUBANG,3213,SUBANG,3213,SUBANG,3213,SUBANG
210,PURWAKARTA,1016,PURWAKARTA,1016,PURWAKARTA,3216,PURWAKARTA,3216,PURWAKARTA,3214,PURWAKARTA,3214,PURWAKARTA,3214,PURWAKARTA,3214,PURWAKARTA,3214,PURWAKARTA,3214,PURWAKARTA,3214,PURWAKARTA,3214,PURWAKARTA,3214,PURWAKARTA,3214,PURWAKARTA,3214,PURWAKARTA,3214,PURWAKARTA,3214,PURWAKARTA,3214,PURWAKARTA,3214,PURWAKARTA,3214,PURWAKARTA
209,KRAWANG,1017,KERAEANG,1017,KARAWANG,3217,KARAWANG,3217,KARAWANG,3215,KARAWANG,3215,KARAWANG,3215,KARAWANG,3215,KARAWANG,3215,KARAWANG,3215,KARAWANG,3215,KARAWANG,3215,KARAWANG,3215,KARAWANG,3215,KARAWANG,3215,KARAWANG,3215,KARAWANG,3215,KARAWANG,3215,KARAWANG,3215,KARAWANG,3215,KARAWANG
208,BEKASI,1018,BEKASI,1018,BEKASI,3218,BEKASI,3218,BEKASI,3216,BEKASI,3216,BEKASI,3216,BEKASI,3216,BEKASI,3216,BEKASI,3216,BEKASI,3216,BEKASI,3216,BEKASI,3216,BEKASI,3216,BEKASI,3216,BEKASI,3216,BEKASI,3216,BEKASI,3216,BEKASI,3216,BEKASI,3216,BEKASI
215,BANDUNG,1006,BANDUNG,1006,BANDUNG,3206,BANDUNG,3206,BANDUNG,3217,BANDUNG BARAT,3217,BANDUNG BARAT,3217,BANDUNG BARAT,3217,BANDUNG BARAT,3217,BANDUNG BARAT,3217,BANDUNG BARAT,3217,BANDUNG BARAT,3217,BANDUNG BARAT,3217,BANDUNG BARAT,3217,BANDUNG BARAT,3217,BANDUNG BARAT,3217,BANDUNG BARAT,3217,BANDUNG BARAT,3217,BANDUNG BARAT,3217,BANDUNG BARAT,3217,BANDUNG BARAT
219,TJIAMIS,1009,TJIAMIS,1009,CIAMIS,3209,CIAMIS,3209,CIAMIS,3207,CIAMIS,3207,CIAMIS,3207,CIAMIS,3207,CIAMIS,3218,PANGANDARAN,3218,PANGANDARAN,3218,PANGANDARAN,3218,PANGANDARAN,3218,PANGANDARAN,3218,PANGANDARAN,3218,PANGANDARAN,3218,PANGANDARAN,3218,PANGANDARAN,3218,PANGANDARAN,3218,PANGANDARAN,3218,PANGANDARAN
201,BOGOR,1021,BOGOR,1021,KOTA BOGOR,3271,BOGOR,3271,KOTA BOGOR,3271,BOGOR,3271,BOGOR,3271,BOGOR,3271,BOGOR,3271,BOGOR,3271,BOGOR,3271,BOGOR,3271,BOGOR,3271,BOGOR,3271,BOGOR,3271,BOGOR,3271,BOGOR,3271,BOGOR,3271,BOGOR,3271,BOGOR,3271,BOGOR
203,SUKABUMI,1022,SUKABUMI,1022,KOTA SUKABUMI,3272,SUKABUMI,3272,KOTA SUKABUMI,3272,SUKABUMI,3272,SUKABUMI,3272,SUKABUMI,3272,SUKABUMI,3272,SUKABUMI,3272,SUKABUMI,3272,SUKABUMI,3272,SUKABUMI,3272,SUKABUMI,3272,SUKABUMI,3272,SUKABUMI,3272,SUKABUMI,3272,SUKABUMI,3272,SUKABUMI,3272,SUKABUMI,3272,SUKABUMI
202,BANDUNG,1023,BANDUNG,1023,KOTA BANDUNG,3273,BANDUNG,3273,KOTA BANDUNG,3273,BANDUNG,3273,BANDUNG,3273,BANDUNG,3273,BANDUNG,3273,BANDUNG,3273,BANDUNG,3273,BANDUNG,3273,BANDUNG,3273,BANDUNG,3273,BANDUNG,3273,BANDUNG,3273,BANDUNG,3273,BANDUNG,3273,BANDUNG,3273,BANDUNG,3273,BANDUNG
204,TJIREBON,1024,TJIREBON,1024,KOTA CIREBON,3274,CIREBON,3274,KOTA CIREBON,3274,CIREBON,3274,CIREBON,3274,CIREBON,3274,CIREBON,3274,CIREBON,3274,CIREBON,3274,CIREBON,3274,CIREBON,3274,CIREBON,3274,CIREBON,3274,CIREBON,3274,CIREBON,3274,CIREBON,3274,CIREBON,3274,CIREBON,3274,CIREBON
208,BEKASI,1018,BEKASI,1018,BEKASI,3218,BEKASI,3276,KOTA BEKASI,3275,BEKASI,3275,BEKASI,3275,BEKASI,3275,BEKASI,3275,BEKASI,3275,BEKASI,3275,BEKASI,3275,BEKASI,3275,BEKASI,3275,BEKASI,3275,BEKASI,3275,BEKASI,3275,BEKASI,3275,BEKASI,3275,BEKASI,3275,BEKASI
212,BOGOR,1003,BOGOR,1003,BOGOR,3203,BOGOR,3277,KOTA DEPOK,3276,DEPOK,3276,DEPOK,3276,DEPOK,3276,DEPOK,3276,DEPOK,3276,DEPOK,3276,DEPOK,3276,DEPOK,3276,DEPOK,3276,DEPOK,3276,DEPOK,3276,DEPOK,3276,DEPOK,3276,DEPOK,3276,DEPOK,3276,DEPOK
215,BANDUNG,1006,BANDUNG,1006,BANDUNG,3206,BANDUNG,3206,BANDUNG,3277,KOTA CIMAHI,3277,KOTA CIMAHI,3277,KOTA CIMAHI,3277,CIMAHI,3277,CIMAHI,3277,CIMAHI,3277,CIMAHI,3277,CIMAHI,3277,CIMAHI,3277,CIMAHI,3277,CIMAHI,3277,CIMAHI,3277,CIMAHI,3277,CIMAHI,3277,CIMAHI,3277,CIMAHI
218,TASIKMALAYA,1008,TASIKMALAYA,1008,TASIKMALAYA,3208,TASIKMALAYA,3208,TASIKMALAYA,3278,KOTA TASIKMALAYA,3278,KOTA TASIKMALAYA,3278,KOTA TASIKMALAYA,3278,TASIKMALAYA,3278,TASIKMALAYA,3278,TASIKMALAYA,3278,TASIKMALAYA,3278,TASIKMALAYA,3278,TASIKMALAYA,3278,TASIKMALAYA,3278,TASIKMALAYA,3278,TASIKMALAYA,3278,TASIKMALAYA,3278,TASIKMALAYA,3278,TASIKMALAYA,3278,TASIKMALAYA
219,TJIAMIS,1009,TJIAMIS,1009,CIAMIS,3209,CIAMIS,3209,CIAMIS,3279,BANJAR,3279,BANJAR,3279,BANJAR,3279,BANJAR,3279,BANJAR,3279,BANJAR,3279,BANJAR,3279,BANJAR,3279,BANJAR,3279,BANJAR,3279,BANJAR,3279,BANJAR,3279,BANJAR,3279,BANJAR,3279,BANJAR,3279,BANJAR
101,DJAKARTA UTARA,905,DJAKARTA UTARA,905,KODYA JAKARTA UTARA,3175,JAKARTA UTARA,3175,KODYA JAKARTA UTARA,3101,KEPULAUAN SERIBU,3101,KEPULAUAN SERIBU,3101,KEPULAUAN SERIBU,3101,KEPULAUAN SERIBU,3101,KEPULAUAN SERIBU,3101,KEPULAUAN SERIBU,3101,KEPULAUAN SERIBU,3101,KEPULAUAN SERIBU,3101,KEPULAUAN SERIBU,3101,KEPULAUAN SERIBU,3101,KEPULAUAN SERIBU,3101,KEPULAUAN SERIBU,3101,KEPULAUAN SERIBU,3101,KEPULAUAN SERIBU,3101,KEPULAUAN SERIBU,3101,KEPULAUAN SERIBU
103,DJAKARTA SELATAN,901,DJAKARTA SELATAN,901,KODYA JAKARTA SELATAN,3171,JAKARTA SELATAN,3171,KODYA JAKARTA SELATAN,3171,JAKARTA SELATAN,3171,JAKARTA SELATAN,3171,JAKARTA SELATAN,3171,JAKARTA SELATAN,3171,JAKARTA SELATAN,3171,JAKARTA SELATAN,3171,JAKARTA SELATAN,3171,JAKARTA SELATAN,3171,JAKARTA SELATAN,3171,JAKARTA SELATAN,3171,JAKARTA SELATAN,3171,JAKARTA SELATAN,3171,JAKARTA SELATAN,3171,JAKARTA SELATAN,3171,JAKARTA SELATAN,3171,JAKARTA SELATAN
102,DJAKARTA TENGAH,902,DJAKARTA TIMUR,902,KODYA JAKARTA TIMUR,3172,JAKARTA TIMUR,3172,KODYA JAKARTA TIMUR,3172,JAKARTA TIMUR,3172,JAKARTA TIMUR,3172,JAKARTA TIMUR,3172,JAKARTA TIMUR,3172,JAKARTA TIMUR,3172,JAKARTA TIMUR,3172,JAKARTA TIMUR,3172,JAKARTA TIMUR,3172,JAKARTA TIMUR,3172,JAKARTA TIMUR,3172,JAKARTA TIMUR,3172,JAKARTA TIMUR,3172,JAKARTA TIMUR,3172,JAKARTA TIMUR,3172,JAKARTA TIMUR,3172,JAKARTA TIMUR
102,DJAKARTA TENGAH,903,DJAKARTA PUSAT,903,KODYA JAKARTA PUSAT,3173,JAKARTA PUSAT,3173,KODYA JAKARTA PUSAT,3173,JAKARTA PUSAT,3173,JAKARTA PUSAT,3173,JAKARTA PUSAT,3173,JAKARTA PUSAT,3173,JAKARTA PUSAT,3173,JAKARTA PUSAT,3173,JAKARTA PUSAT,3173,JAKARTA PUSAT,3173,JAKARTA PUSAT,3173,JAKARTA PUSAT,3173,JAKARTA PUSAT,3173,JAKARTA PUSAT,3173,JAKARTA PUSAT,3173,JAKARTA PUSAT,3173,JAKARTA PUSAT,3173,JAKARTA PUSAT
102,DJAKARTA TENGAH,904,DJAKARTA BARAT,904,KODYA JAKARTA BARAT,3174,JAKARTA BARAT,3174,KODYA JAKARTA BARAT,3174,JAKARTA BARAT,3174,JAKARTA BARAT,3174,JAKARTA BARAT,3174,JAKARTA BARAT,3174,JAKARTA BARAT,3174,JAKARTA BARAT,3174,JAKARTA BARAT,3174,JAKARTA BARAT,3174,JAKARTA BARAT,3174,JAKARTA BARAT,3174,JAKARTA BARAT,3174,JAKARTA BARAT,3174,JAKARTA BARAT,3174,JAKARTA BARAT,3174,JAKARTA BARAT,3174,JAKARTA BARAT
101,DJAKARTA UTARA,905,DJAKARTA UTARA,905,KODYA JAKARTA UTARA,3175,JAKARTA UTARA,3175,KODYA JAKARTA UTARA,3175,JAKARTA UTARA,3175,JAKARTA UTARA,3175,JAKARTA UTARA,3175,JAKARTA UTARA,3175,JAKARTA UTARA,3175,JAKARTA UTARA,3175,JAKARTA UTARA,3175,JAKARTA UTARA,3175,JAKARTA UTARA,3175,JAKARTA UTARA,3175,JAKARTA UTARA,3175,JAKARTA UTARA,3175,JAKARTA UTARA,3175,JAKARTA UTARA,3175,JAKARTA UTARA,3175,JAKARTA UTARA
805,KEPULAUAN RIAU,403,KEPULAUAN RIAU,403,KEPULAUAN RIAU,1403,KEPULAUAN RIAU,1411,KARIMUN,2101,KARIMUN,2101,KARIMUN,2101,KARIMUN,2101,KARIMUN,2101,KARIMUN,2101,KARIMUN,2101,KARIMUN,2101,KARIMUN,2101,KARIMUN,2101,KARIMUN,2101,KARIMUN,2101,KARIMUN,2101,KARIMUN,2101,KARIMUN,2101,KARIMUN,2101,KARIMUN
805,KEPULAUAN RIAU,403,KEPULAUAN RIAU,403,KEPULAUAN RIAU,1403,KEPULAUAN RIAU,1410,KEPULAUAN RIAU,2102,BINTAN,2102,BINTAN,2102,BINTAN,2102,BINTAN,2102,BINTAN,2102,BINTAN,2102,BINTAN,2102,BINTAN,2102,BINTAN,2102,BINTAN,2102,BINTAN,2102,BINTAN,2102,BINTAN,2102,BINTAN,2102,BINTAN,2102,BINTAN
805,KEPULAUAN RIAU,403,KEPULAUAN RIAU,403,KEPULAUAN RIAU,1403,KEPULAUAN RIAU,1412,NATUNA,2103,NATUNA,2103,NATUNA,2103,NATUNA,2103,NATUNA,2103,NATUNA,2103,NATUNA,2103,NATUNA,2103,NATUNA,2103,NATUNA,2103,NATUNA,2103,NATUNA,2103,NATUNA,2103,NATUNA,2103,NATUNA,2103,NATUNA,2103,NATUNA
805,KEPULAUAN RIAU,403,KEPULAUAN RIAU,403,KEPULAUAN RIAU,1403,KEPULAUAN RIAU,1410,KEPULAUAN RIAU,2104,LINGGA,2104,LINGGA,2104,LINGGA,2104,LINGGA,2104,LINGGA,2104,LINGGA,2104,LINGGA,2104,LINGGA,2104,LINGGA,2104,LINGGA,2104,LINGGA,2104,LINGGA,2104,LINGGA,2104,LINGGA,2104,LINGGA,2104,LINGGA
805,KEPULAUAN RIAU,403,KEPULAUAN RIAU,403,KEPULAUAN RIAU,1403,KEPULAUAN RIAU,1412,NATUNA,2105,KEPULAUAN ANAMBAS,2105,KEPULAUAN ANAMBAS,2105,KEPULAUAN ANAMBAS,2105,KEPULAUAN ANAMBAS,2105,KEPULAUAN ANAMBAS,2105,KEPULAUAN ANAMBAS,2105,KEPULAUAN ANAMBAS,2105,KEPULAUAN ANAMBAS,2105,KEPULAUAN ANAMBAS,2105,KEPULAUAN ANAMBAS,2105,KEPULAUAN ANAMBAS,2105,KEPULAUAN ANAMBAS,2105,KEPULAUAN ANAMBAS,2105,KEPULAUAN ANAMBAS,2105,KEPULAUAN ANAMBAS,2105,KEPULAUAN ANAMBAS
805,KEPULAUAN RIAU,403,KEPULAUAN RIAU,403,KEPULAUAN RIAU,1472,BATAM,1472,KOTA BATAM,2171,B A T A M,2171,B A T A M,2171,B A T A M,2171,B A T A M,2171,B A T A M,2171,B A T A M,2171,B A T A M,2171,B A T A M,2171,B A T A M,2171,B A T A M,2171,B A T A M,2171,B A T A M,2171,B A T A M,2171,B A T A M,2171,B A T A M,2171,B A T A M
805,KEPULAUAN RIAU,403,KEPULAUAN RIAU,403,KEPULAUAN RIAU,1403,KEPULAUAN RIAU,1410,KEPULAUAN RIAU,2172,TANJUNG PINANG,2172,TANJUNG PINANG,2172,TANJUNG PINANG,2172,TANJUNG PINANG,2172,TANJUNG PINANG,2172,TANJUNG PINANG,2172,TANJUNG PINANG,2172,TANJUNG PINANG,2172,TANJUNG PINANG,2172,TANJUNG PINANG,2172,TANJUNG PINANG,2172,TANJUNG PINANG,2172,TANJUNG PINANG,2172,TANJUNG PINANG,2172,TANJUNG PINANG,2172,TANJUNG PINANG
617,BANGKA,607,BANGKA,607,BANGKA,1607,BANGKA,1607,BANGKA,1901,BANGKA,1901,BANGKA,1901,BANGKA,1901,BANGKA,1901,BANGKA,1901,BANGKA,1901,BANGKA,1901,BANGKA,1901,BANGKA,1901,BANGKA,1901,BANGKA,1901,BANGKA,1901,BANGKA,1901,BANGKA,1901,BANGKA,1901,BANGKA
618,BELITUNG,608,BELITUNG,608,BELITUNG,1608,BELITUNG,1608,BELITUNG,1902,BELITUNG,1902,BELITUNG,1902,BELITUNG,1902,BELITUNG,1902,BELITUNG,1902,BELITUNG,1902,BELITUNG,1902,BELITUNG,1902,BELITUNG,1902,BELITUNG,1902,BELITUNG,1902,BELITUNG,1902,BELITUNG,1902,BELITUNG,1902,BELITUNG,1902,BELITUNG
617,BANGKA,607,BANGKA,607,BANGKA,1607,BANGKA,1607,BANGKA,1903,BANGKA BARAT,1903,BANGKA BARAT,1903,BANGKA BARAT,1903,BANGKA BARAT,1903,BANGKA BARAT,1903,BANGKA BARAT,1903,BANGKA BARAT,1903,BANGKA BARAT,1903,BANGKA BARAT,1903,BANGKA BARAT,1903,BANGKA BARAT,1903,BANGKA BARAT,1903,BANGKA BARAT,1903,BANGKA BARAT,1903,BANGKA BARAT,1903,BANGKA BARAT
617,BANGKA,607,BANGKA,607,BANGKA,1607,BANGKA,1607,BANGKA,1904,BANGKA TENGAH,1904,BANGKA TENGAH,1904,BANGKA TENGAH,1904,BANGKA TENGAH,1904,BANGKA TENGAH,1904,BANGKA TENGAH,1904,BANGKA TENGAH,1904,BANGKA TENGAH,1904,BANGKA TENGAH,1904,BANGKA TENGAH,1904,BANGKA TENGAH,1904,BANGKA TENGAH,1904,BANGKA TENGAH,1904,BANGKA TENGAH,1904,BANGKA TENGAH,1904,BANGKA TENGAH
617,BANGKA,607,BANGKA,607,BANGKA,1607,BANGKA,1607,BANGKA,1905,BANGKA SELATAN,1905,BANGKA SELATAN,1905,BANGKA SELATAN,1905,BANGKA SELATAN,1905,BANGKA SELATAN,1905,BANGKA SELATAN,1905,BANGKA SELATAN,1905,BANGKA SELATAN,1905,BANGKA SELATAN,1905,BANGKA SELATAN,1905,BANGKA SELATAN,1905,BANGKA SELATAN,1905,BANGKA SELATAN,1905,BANGKA SELATAN,1905,BANGKA SELATAN,1905,BANGKA SELATAN
618,BELITUNG,608,BELITUNG,608,BELITUNG,1608,BELITUNG,1608,BELITUNG,1906,BELITUNG TIMUR,1906,BELITUNG TIMUR,1906,BELITUNG TIMUR,1906,BELITUNG TIMUR,1906,BELITUNG TIMUR,1906,BELITUNG TIMUR,1906,BELITUNG TIMUR,1906,BELITUNG TIMUR,1906,BELITUNG TIMUR,1906,BELITUNG TIMUR,1906,BELITUNG TIMUR,1906,BELITUNG TIMUR,1906,BELITUNG TIMUR,1906,BELITUNG TIMUR,1906,BELITUNG TIMUR,1906,BELITUNG TIMUR
604,PANGKAL PINANG,610,PANGKALPINANG,610,KOTA PANGKAL PINANG,1672,PANGKAL PINANG,1672,KOTA PANGKAL PINANG,1971,PANGKAL PINANG,1971,PANGKAL PINANG,1971,PANGKAL PINANG,1971,PANGKAL PINANG,1971,PANGKAL PINANG,1971,PANGKAL PINANG,1971,PANGKAL PINANG,1971,PANGKAL PINANG,1971,PANGKAL PINANG,1971,PANGKAL PINANG,1971,PANGKAL PINANG,1971,PANGKAL PINANG,1971,PANGKAL PINANG,1971,PANGKAL PINANG,1971,PANGKAL PINANG,1971,PANGKAL PINANG
616,LAMPUNG UTARA,803,LAMPUNG UTARA,803,LAMPUNG UTARA,1803,LAMPUNG UTARA,1801,LAMPUNG BARAT,1801,LAMPUNG BARAT,1801,LAMPUNG BARAT,1801,LAMPUNG BARAT,1801,LAMPUNG BARAT,1801,LAMPUNG BARAT,1801,LAMPUNG BARAT,1801,LAMPUNG BARAT,1801,LAMPUNG BARAT,1801,LAMPUNG BARAT,1801,LAMPUNG BARAT,1801,LAMPUNG BARAT,1801,LAMPUNG BARAT,1801,LAMPUNG BARAT,1801,LAMPUNG BARAT,1801,LAMPUNG BARAT,1801,LAMPUNG BARAT
614,LAMPUNG SELATAN,801,LAMPUNG SELATAN,801,LAMPUNG SELATAN,1801,LAMPUNG SELATAN,1802,TANGGAMUS,1802,TANGGAMUS,1802,TANGGAMUS,1802,TANGGAMUS,1802,TANGGAMUS,1802,TANGGAMUS,1802,TANGGAMUS,1802,TANGGAMUS,1802,TANGGAMUS,1802,TANGGAMUS,1802,TANGGAMUS,1802,TANGGAMUS,1802,TANGGAMUS,1802,TANGGAMUS,1802,TANGGAMUS,1802,TANGGAMUS,1802,TANGGAMUS
614,LAMPUNG SELATAN,801,LAMPUNG SELATAN,801,LAMPUNG SELATAN,1801,LAMPUNG SELATAN,1803,LAMPUNG SELATAN,1803,LAMPUNG SELATAN,1803,LAMPUNG SELATAN,1803,LAMPUNG SELATAN,1803,LAMPUNG SELATAN,1803,LAMPUNG SELATAN,1803,LAMPUNG SELATAN,1803,LAMPUNG SELATAN,1803,LAMPUNG SELATAN,1803,LAMPUNG SELATAN,1803,LAMPUNG SELATAN,1803,LAMPUNG SELATAN,1803,LAMPUNG SELATAN,1803,LAMPUNG SELATAN,1803,LAMPUNG SELATAN,1803,LAMPUNG SELATAN,1803,LAMPUNG SELATAN
615,LAMPUNG TENGAH,802,LAMPUNG TENGAH,802,LAMPUNG TENGAH,1802,LAMPUNG TENGAH,1804,LAMPUNG TIMUR,1804,LAMPUNG TIMUR,1804,LAMPUNG TIMUR,1804,LAMPUNG TIMUR,1804,LAMPUNG TIMUR,1804,LAMPUNG TIMUR,1804,LAMPUNG TIMUR,1804,LAMPUNG TIMUR,1804,LAMPUNG TIMUR,1804,LAMPUNG TIMUR,1804,LAMPUNG TIMUR,1804,LAMPUNG TIMUR,1804,LAMPUNG TIMUR,1804,LAMPUNG TIMUR,1804,LAMPUNG TIMUR,1804,LAMPUNG TIMUR,1804,LAMPUNG TIMUR
615,LAMPUNG TENGAH,802,LAMPUNG TENGAH,802,LAMPUNG TENGAH,1802,LAMPUNG TENGAH,1805,LAMPUNG TENGAH,1805,LAMPUNG TENGAH,1805,LAMPUNG TENGAH,1805,LAMPUNG TENGAH,1805,LAMPUNG TENGAH,1805,LAMPUNG TENGAH,1805,LAMPUNG TENGAH,1805,LAMPUNG TENGAH,1805,LAMPUNG TENGAH,1805,LAMPUNG TENGAH,1805,LAMPUNG TENGAH,1805,LAMPUNG TENGAH,1805,LAMPUNG TENGAH,1805,LAMPUNG TENGAH,1805,LAMPUNG TENGAH,1805,LAMPUNG TENGAH,1805,LAMPUNG TENGAH
616,LAMPUNG UTARA,803,LAMPUNG UTARA,803,LAMPUNG UTARA,1803,LAMPUNG UTARA,1806,LAMPUNG UTARA,1806,LAMPUNG UTARA,1806,LAMPUNG UTARA,1806,LAMPUNG UTARA,1806,LAMPUNG UTARA,1806,LAMPUNG UTARA,1806,LAMPUNG UTARA,1806,LAMPUNG UTARA,1806,LAMPUNG UTARA,1806,LAMPUNG UTARA,1806,LAMPUNG UTARA,1806,LAMPUNG UTARA,1806,LAMPUNG UTARA,1806,LAMPUNG UTARA,1806,LAMPUNG UTARA,1806,LAMPUNG UTARA,1806,LAMPUNG UTARA
616,LAMPUNG UTARA,803,LAMPUNG UTARA,803,LAMPUNG UTARA,1803,LAMPUNG UTARA,1807,WAY KANAN,1807,WAY KANAN,1807,WAY KANAN,1807,WAY KANAN,1807,WAY KANAN,1807,WAY KANAN,1807,WAY KANAN,1807,WAY KANAN,1807,WAY KANAN,1807,WAY KANAN,1807,WAY KANAN,1807,WAY KANAN,1807,WAY KANAN,1807,WAY KANAN,1807,WAY KANAN,1807,WAY KANAN,1807,WAY KANAN
616,LAMPUNG UTARA,803,LAMPUNG UTARA,803,LAMPUNG UTARA,1803,LAMPUNG UTARA,1808,TULANGBAWANG,1808,TULANG BAWANG,1808,TULANG BAWANG,1808,TULANG BAWANG,1808,TULANGBAWANG,1808,TULANGBAWANG,1808,TULANGBAWANG,1808,TULANGBAWANG,1808,TULANGBAWANG,1808,TULANGBAWANG,1808,TULANGBAWANG,1808,TULANGBAWANG,1808,TULANGBAWANG,1808,TULANGBAWANG,1808,TULANGBAWANG,1808,TULANGBAWANG,1808,TULANGBAWANG
614,LAMPUNG SELATAN,801,LAMPUNG SELATAN,801,LAMPUNG SELATAN,1801,LAMPUNG SELATAN,1803,LAMPUNG SELATAN,1809,PESAWARAN,1809,PESAWARAN,1809,PESAWARAN,1809,PESAWARAN,1809,PESAWARAN,1809,PESAWARAN,1809,PESAWARAN,1809,PESAWARAN,1809,PESAWARAN,1809,PESAWARAN,1809,PESAWARAN,1809,PESAWARAN,1809,PESAWARAN,1809,PESAWARAN,1809,PESAWARAN,1809,PESAWARAN
614,LAMPUNG SELATAN,801,LAMPUNG SELATAN,801,LAMPUNG SELATAN,1801,LAMPUNG SELATAN,1802,TANGGAMUS,1810,PRINGSEWU,1810,PRINGSEWU,1810,PRINGSEWU,1810,PRINGSEWU,1810,PRINGSEWU,1810,PRINGSEWU,1810,PRINGSEWU,1810,PRINGSEWU,1810,PRINGSEWU,1810,PRINGSEWU,1810,PRINGSEWU,1810,PRINGSEWU,1810,PRINGSEWU,1810,PRINGSEWU,1810,PRINGSEWU,1810,PRINGSEWU
616,LAMPUNG UTARA,803,LAMPUNG UTARA,803,LAMPUNG UTARA,1803,LAMPUNG UTARA,1808,TULANGBAWANG,1811,MESUJI,1811,MESUJI,1811,MESUJI,1811,MESUJI,1811,MESUJI,1811,MESUJI,1811,MESUJI,1811,MESUJI,1811,MESUJI,1811,MESUJI,1811,MESUJI,1811,MESUJI,1811,MESUJI,1811,MESUJI,1811,MESUJI,1811,MESUJI
616,LAMPUNG UTARA,803,LAMPUNG UTARA,803,LAMPUNG UTARA,1803,LAMPUNG UTARA,1808,TULANGBAWANG,1812,TULANG BAWANG BARAT,1812,TULANG BAWANG BARAT,1812,TULANG BAWANG BARAT,1812,TULANG BAWANG BARAT,1812,TULANG BAWANG BARAT,1812,TULANG BAWANG BARAT,1812,TULANG BAWANG BARAT,1812,TULANG BAWANG BARAT,1812,TULANG BAWANG BARAT,1812,TULANG BAWANG BARAT,1812,TULANG BAWANG BARAT,1812,TULANG BAWANG BARAT,1812,TULANG BAWANG BARAT,1812,TULANG BAWANG BARAT,1812,TULANG BAWANG BARAT,1812,TULANG BAWANG BARAT
616,LAMPUNG UTARA,803,LAMPUNG UTARA,803,LAMPUNG UTARA,1803,LAMPUNG UTARA,1801,LAMPUNG BARAT,1801,LAMPUNG BARAT,1801,LAMPUNG BARAT,1801,LAMPUNG BARAT,1801,LAMPUNG BARAT,1813,PESISIR BARAT,1813,PESISIR BARAT,1813,PESISIR BARAT,1813,PESISIR BARAT,1813,PESISIR BARAT,1813,PESISIR BARAT,1813,PESISIR BARAT,1813,PESISIR BARAT,1813,PESISIR BARAT,1813,PESISIR BARAT,1813,PESISIR BARAT,1813,PESISIR BARAT
